,composition,temperature,VAM,CW,HIP,SPS,A,BCC,FCC,HCP,IM,CTE,compressive ductility,compressive yield stress,d parameter,density,hardness,tensile ductility,tensile yield stress,ultimate compressive strength,ultimate tensile strength,youngs modulus
1141,TiNbCrFeMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.9,1647000000.0,,,7767144000.0,,,,,
1142,TiNbCrMo,0.09766666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1630000000.0,,,,,,,,
1143,TiNbCrMo,0.15766666666666665,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1268000000.0,,,,,,,,
1144,TiNbCrMo,0.22433333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1115000000.0,,,,,,,,
1145,TiNbCrMo,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1062000000.0,,,,,,,,
1146,TiNbCrMo,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1058000000.0,,,,,,,,
1147,TiNbCrMoW,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,5.79,1868000000.0,,,,,,,,
1148,TiNbCrW,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,6178410000.0,,,,,
1149,TiNbCrW,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,6178410000.0,,,,,
1150,TiNbMo,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.651,,,,,,,
1151,TiNbMo,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1100000000.0,,7.67,,,,,,
1152,TiNbMo,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,504000000.0,,7.67,,,,,,
1153,TiNbMo,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,324000000.0,,7.67,,,,,,
1154,TiNbReW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.0780000000000003,,,,,,,
1155,TiNbReW3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.938,,,,,,,
1156,TiNbRu,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.492,,,,,,,
1157,TiNbRuW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.269,,,,,,,
1158,TiNbRuW3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.175,,,,,,,
1159,TiNbVFeMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.7,1707000000.0,,,6855093000.0,,,,,
1160,TiNbVMo,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.629,,,,,,,
1161,TiNbVMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,26.0,1200000000.0,,,4324887000.0,,,2050000000.0,,
1162,TiNbW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.758,,,,,,,
1163,TiNbW2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.399,,,,,,,
1164,TiReW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.973,,,,,,,
1165,TiReW2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.924,,,,,,,
1166,TiV23Cr,0.091,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1864408770.0,,,,,
1167,TiV23Cr,0.15766666666666665,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1842931440.0,,,,,
1168,TiV23Cr,0.191,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1854601770.0,,,,,
1169,TiV23Cr,0.22433333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1854601770.0,,,,,
1170,TiV23Cr,0.241,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1981798560.0,,,,,
1171,TiV23Cr,0.25766666666666665,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,2020340070.0,,,,,
1172,TiV23Cr,0.2743333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1991605560.0,,,,,
1173,TiV23Cr,0.2776666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,2009846580.0,,,,,
1174,TiV23Cr,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,2050349490.0,,,,,
1175,TiV23Cr,0.3243333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1981210140.0,,,,,
1176,TiV23Cr,0.34099999999999997,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1970716650.0,,,,,
1177,TiV23Cr,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1912070790.0,,,,,
1178,TiV23Cr,0.391,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,1833124440.0,,,,,
1179,V0.5Fe1Co1Ni2Mo0.2,0.025666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,419000000.0,,,
1180,V0.5Fe1Co1Ni2Mo0.2,0.06766666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,350000000.0,,,
1181,V0.5Fe1Co1Ni2Mo0.2,0.09766666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,252000000.0,,,
1182,V0.5Fe1Co1Ni2Mo0.2,0.291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,214000000.0,,,
1183,V0.5Fe1Co1Ni2Mo0.2,0.3243333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,212000000.0,,,
1184,V0.5Fe1Co1Ni2Mo0.2,0.35766666666666663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,187000000.0,,,
1185,V12Cr17.6Fe17.6Co17.6Cu17.6Ni17.6,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,50.2,330000000.0,,,,,,,,
1186,V16Cr16.8Fe16.8Co16.8Cu16.8Ni16.8,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,28.0,616000000.0,,,,,,,,
1187,V1Fe1Co1Ni1.2Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5903814000.0,,,,,
1188,V1Fe1Co1Ni1.4Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5276166000.0,,,,,
1189,V1Fe1Co1Ni1.6Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5099640000.0,,,,,
1190,V1Fe1Co1Ni1.8Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5001570000.0,,,,,
1191,V1Fe1Co1Ni1Mo0.2,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,2618469000.0,,,,,
1192,V1Fe1Co1Ni1Mo0.4,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,3942414000.0,,,,,
1193,V1Fe1Co1Ni1Mo0.6,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5462499000.0,,,,,
1194,V1Fe1Co1Ni1Mo0.8,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,5943042000.0,,,,,
1195,V4Cr19.2Fe19.2Co19.2Cu19.2Ni19.2,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,50.2,303000000.0,,,,,,,,
1196,V8Cr18.4Fe18.4Co18.4Cu18.4Ni18.4,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,50.2,307000000.0,,,,,,,,
1197,VCr2Fe2(NiW)2,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,7.3,,,,,,,,,
1198,VFeCoNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,2334066000.0,,,,,
1199,VFeCoNi2Mo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,3746274000.0,,,,,
1200,VFeCoNiMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,6129375000.0,,,,,
1201,VMoRuW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.46,,,,,,,
1202,VMoRuW3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.316,,,,,,,
1203,Y0.5Ti1Al1Cr1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1025000000.0,,36000000000.0
1204,Y0.8Ti1Al1Cr1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1325000000.0,,38000000000.0
1205,YHfZrScTi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,15.7,793000000.0,,,2510592000.0,,,,,
1206,YHfZrTi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,17.7,554000000.0,,,2363487000.0,,,,,
1207,YTiAlCrCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1192000000.0,,37000000000.0
1208,ZnCrCoCuNi,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,2121000000.0,,7.89,6031305000.0,,,,,
1209,ZnCrCoCuNi,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,6.453333333333333,,,,,,
1210,Zr0.1Ti1Nb1Al1V1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1290000000.0,,,,,,1395000000.0,,
1211,Zr0.1Ti1Nb1Al1V1,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,975000000.0,,,,,,1085000000.0,,
1212,Zr0.1Ti1Nb1Al1V1,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,865000000.0,,,,,,920000000.0,,
1213,Zr0.25Ti1Nb1Al1V1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1360000000.0,,,,,,1480000000.0,,
1214,Zr0.25Ti1Nb1Al1V1,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1065000000.0,,,,,,1260000000.0,,
1215,Zr0.25Ti1Nb1Al1V1,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,855000000.0,,,,,,865000000.0,,
1216,Zr0.5Ta0.5Ti1.5Nb1.5Al1,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,4.0,1280000000.0,,,4001256000.0,,,1367000000.0,,
1217,Zr0.5Ta0.5Ti1.5Nb1.5Al1,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,12.0,728000000.0,,,,,,1000000000.0,,
1218,Zr0.5Ta0.5Ti1.5Nb1.5Al1,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,403000000.0,,,,,,415000000.0,,
1219,Zr0.5Ta0.5Ti1Nb1Al1,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1352000000.0,,,,,,1357000000.0,,
1220,Zr0.5Ta0.5Ti1Nb1Al1,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,535000000.0,,,,,,542000000.0,,
1221,Zr0.5Ta0.5Ti1Nb1Al1Mo0.5,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,1320000000.0,,
1222,Zr0.5Ta0.5Ti1Nb1Al1Mo0.5,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,935000000.0,,,,,,1019000000.0,,
1223,Zr0.5Ta1Ti1Nb1.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,2883258000.0,0.33,822000000.0,,852000000.0,127000000000.0
1224,Zr0.5Ti1Nb1Al1V1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1485000000.0,,,,,,,,
1225,Zr0.5Ti1Nb1Al1V1,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1135000000.0,,,,,,1425000000.0,,
1226,Zr0.5Ti1Nb1Al1V1,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,675000000.0,,,,,,740000000.0,,
1227,Zr1.3Ta0.8Ti1.4Nb1Al0.3V0.2,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,5.0,1965000000.0,,,4903500000.0,,,2061000000.0,,
1228,Zr1.3Ta0.8Ti1.4Nb1Al0.3V0.2,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,678000000.0,,,,,,693000000.0,,
1229,Zr1.3Ta0.8Ti1.4Nb1Al0.3V0.2,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,166000000.0,,,,,,189000000.0,,
1230,Zr1.3Ta1Ti1.4Nb1Al0.3,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,5.0,1965000000.0,,,4805430000.0,,,2054000000.0,,
1231,Zr1.3Ta1Ti1.4Nb1Al0.3,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,362000000.0,,,,,,397000000.0,,
1232,Zr1.3Ta1Ti1.4Nb1Al0.3,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,236000000.0,,,,,,247000000.0,,
1233,Zr1.5Ta1Ti1Nb0.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,4795623000.0,0.0,,,843000000.0,93000000000.0
1234,Zr1.5Ti1Nb1Al1V1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1535000000.0,,,,,,1550000000.0,,
1235,Zr1.5Ti1Nb1Al1V1,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1195000000.0,,,,,,1195000000.0,,
1236,Zr1.5Ti1Nb1Al1V1,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,180000000.0,,,,,,395000000.0,,
1237,Zr10Ti10Nb2VMoW9,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,4900000000.0,,,,,
1238,Zr14.3Ti14.3Nb14.3V14.3Cr14.3Mo14.3W14.3,0.541,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,6639339000.0,,,,,
1239,Zr15.1Ti6.5Nb27.8V24.1Mo20.3W6.2,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,780367000.0,,,5300000000.0,,,,,
1240,Zr15.1Ti6.5Nb27.8V24.1Mo20.3W6.2,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,0.18,158000000.0,,,
1241,Zr17Ti3Nb47V13Mo13W7,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,635602500.0,,,5000000000.0,,,,,
1242,Zr17Ti3Nb47V13Mo13W7,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,0.22,150000000.0,,,
1243,Zr18Ti32Nb17W32,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,4400000000.0,,,,,
1244,Zr1Ta0.3Ti1Nb1,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,882000000.0,,7.81,,,,,,
1245,Zr1Ta0.3Ti1Nb1,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,274000000.0,,7.81,,,,,,
1246,Zr1Ta0.3Ti1Nb1,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,102000000.0,,7.81,,,,,,
1247,Zr1Ta0.5Ti1Nb1Al0.5,0.09933333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,6.0,1500000000.0,,,,,,,,
1248,Zr1Ta0.5Ti1Nb1Al0.5,0.09933333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,13.333333333333334,1667500000.0,,,,,,,,
1249,Zr1Ta0.5Ti1Nb1Al0.5Mo0.5,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2350000000.0,,,,,,2460000000.0,,
1250,Zr1Ta0.5Ti1Nb1Al0.5Mo0.5,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,579000000.0,,,,,,646000000.0,,
1251,Zr1Ta0.5Ti1Nb1Al1Mo0.5,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2000000000.0,,7.14,,,,,,
1252,Zr1Ta0.5Ti1Nb1Al1Mo0.5,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,10.0,2098500000.0,,,5795937000.0,,,2369000000.0,,
1253,Zr1Ta0.5Ti1Nb1Al1Mo0.5,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,11.0,1597000000.0,,,,,,1810000000.0,,
1254,Zr1Ta0.5Ti1Nb1Al1Mo0.5,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,745000000.0,,7.14,,,,772000000.0,,
1255,Zr1Ta0.5Ti1Nb1Al1Mo0.5,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,250000000.0,,7.14,,,,,,
1256,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1595000000.0,,7.98,,,,,,
1257,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,5.0,1595000000.0,,,5295780000.0,,,2046000000.0,,
1258,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.09938333333333332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,,,,,,,,,
1259,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,5.5,983000000.0,,,,,,1100000000.0,,
1260,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,50.0,546000000.0,,7.98,,,,630000000.0,,
1261,Zr1Ta0.5Ti1Nb1Cr1Mo0.5,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,50.0,170000000.0,,7.98,,,,190000000.0,,
1262,Zr1Ta0.8Ti1.5Nb1Al0.5V0.2,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,5.0,2035000000.0,,,5197710000.0,,,2105000000.0,,
1263,Zr1Ta0.8Ti1.5Nb1Al0.5V0.2,0.09938333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,34.233333333333334,,,,,,,,,
1264,Zr1Ta0.8Ti1.5Nb1Al0.5V0.2,0.29105,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,26.666666666666668,,,,,,,,,
1265,Zr1Ta0.8Ti1.5Nb1Al0.5V0.2,0.35766666666666663,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,796000000.0,,,,,,851000000.0,,
1266,Zr1Ta0.8Ti1.5Nb1Al0.5V0.2,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,220000000.0,,,,,,225000000.0,,
1267,Zr1Ta1Ti1Nb1Al0.25,0.09933333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1745000000.0,,,,,,1830000000.0,,
1268,Zr1Ta1Ti1Nb1Al0.25,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,366000000.0,,,,,,408000000.0,,
1269,Zr1Ti1.5Nb1Al0.3,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,23.0,,,,
1270,Zr1Ti1Nb0.5V0.5,0.09938333333333332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,16.0,,,,
1271,Zr1Ti1Nb1Al0.24V1,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1240000000.0,,6.34,,,,,,
1272,Zr1Ti1Nb1Al0.24V1,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,82000000.0,,6.34,,,,,,
1273,Zr1Ti1Nb1Al0.24V1,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,24000000.0,,6.34,,,,,,
1274,Zr1Ti1Nb1Re0.3,0.09866666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1244000000.0,,7.81,,,,,,
1275,Zr1Ti1Nb1Re0.3,0.42433333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,323000000.0,,7.81,,,,,,
1276,Zr1Ti1Nb1Re0.3,0.491,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,89000000.0,,7.81,,,,,,
1277,Zr1Ti1Nb1V0.25Mo1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.893,,,,,,,
1278,Zr1Ti1Nb1V0.25Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,30.0,1776000000.0,,,,,,3893000000.0,,
1279,Zr1Ti1Nb1V0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.485,,,,,,,
1280,Zr1Ti1Nb1V0.3,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,866000000.0,,,,,,,,
1281,Zr1Ti1Nb1V0.3Mo0.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.387,,,,,,,
1282,Zr1Ti1Nb1V0.3Mo0.1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,932000000.0,,,,,,,,
1283,Zr1Ti1Nb1V0.3Mo0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.2260000000000004,,,,,,,
1284,Zr1Ti1Nb1V0.3Mo0.3,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1312000000.0,,,,,,,,
1285,Zr1Ti1Nb1V0.3Mo0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.1060000000000003,,,,,,,
1286,Zr1Ti1Nb1V0.3Mo0.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1301000000.0,,,,,,,,
1287,Zr1Ti1Nb1V0.3Mo0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.011,,,,,,,
1288,Zr1Ti1Nb1V0.3Mo0.7,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1436000000.0,,,,,,,,
1289,Zr1Ti1Nb1V0.3Mo1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.894,,,,,,,
1290,Zr1Ti1Nb1V0.3Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1455000000.0,,,,,,,,
1291,Zr1Ti1Nb1V0.3Mo1.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.793,,,,,,,
1292,Zr1Ti1Nb1V0.3Mo1.3,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1603000000.0,,,,,,,,
1293,Zr1Ti1Nb1V0.3Mo1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.7310000000000003,,,,,,,
1294,Zr1Ti1Nb1V0.3Mo1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1576000000.0,,,,,,,,
1295,Zr1Ti1Nb1V0.5Mo1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.898,,,,,,,
1296,Zr1Ti1Nb1V0.5Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,28.0,1647000000.0,,,,,,3307000000.0,,
1297,Zr1Ti1Nb1V0.75Mo1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.8960000000000004,,,,,,,
1298,Zr1Ti1Nb1V0.75Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,29.0,1708000000.0,,,,,,3929000000.0,,
1299,Zr1Ti1Nb1V1.5Mo1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.881,,,,,,,
1300,Zr1Ti1Nb1V1.5Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,20.0,1735000000.0,,,,,,3300000000.0,,
1301,Zr1Ti1Nb1V1Mo0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.185,,,,,,,
1302,Zr1Ti1Nb1V1Mo0.3,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1289000000.0,,,,,,,,
